ID_Pagamento;ID_Aluno;ID_Plano;Data_Pagamento;Forma_Pagamento;Desconto;Status
520;247;1;2020-02-28;Cartão;0.0;Pago
521;519;1;2020-02-28;Cartão;0.0;Pago
522;561;2;2020-02-28;Dinheiro;0.0;Pago
523;697;2;2020-02-28;Boleto;0.1;Pago
524;751;2;2020-02-28;Dinheiro;0.0;Pago
525;834;4;2020-02-28;Boleto;0.1;Pago
526;847;2;2020-02-28;Dinheiro;0.0;Pago
527;854;1;2020-02-28;Boleto;0.1;Pago
528;969;2;2020-02-28;Cartão;0.0;Pago
529;83;3;2020-02-29;Dinheiro;0.0;Pago
530;191;1;2020-02-29;Boleto;0.1;Pago
531;440;1;2020-02-29;Boleto;0.1;Em atraso
532;487;2;2020-02-29;Cartão;0.0;Pago
533;620;1;2020-02-29;Cartão;0.0;Pago
534;658;1;2020-02-29;Boleto;0.1;Pago
535;700;2;2020-02-29;Cartão;0.0;Pago
536;706;1;2020-02-29;Boleto;0.1;Pago
537;717;1;2020-02-29;Boleto;0.1;Pago
538;721;2;2020-02-29;Cartão;0.0;Pago
539;760;2;2020-02-29;Boleto;0.1;Pago
540;978;1;2020-02-29;Cartão;0.0;Pago
541;994;1;2020-02-29;Dinheiro;0.0;Pago
542;38;1;2020-03-25;Dinheiro;0.0;Pago
543;191;1;2020-03-25;Cartão;0.0;Pago
544;265;1;2020-03-25;Cartão;0.0;Pago
545;437;1;2020-03-25;Cartão;0.0;Pago
546;469;1;2020-03-25;Dinheiro;0.0;Pago
547;519;1;2020-03-25;Boleto;0.1;Em atraso
548;826;2;2020-03-25;Cartão;0.0;Pago
549;860;1;2020-03-25;Dinheiro;0.0;Pago
550;917;1;2020-03-25;Cartão;0.0;Pago
551;953;1;2020-03-25;Boleto;0.1;Pago
552;116;1;2020-03-26;Cartão;0.0;Pago
553;121;1;2020-03-26;Dinheiro;0.0;Pago
554;294;1;2020-03-26;Dinheiro;0.0;Pago
555;368;1;2020-03-26;Cartão;0.0;Em atraso
556;417;2;2020-03-26;Cartão;0.0;Pago
557;440;1;2020-03-26;Cartão;0.0;Pago
558;579;1;2020-03-26;Dinheiro;0.0;Pago
559;657;1;2020-03-26;Cartão;0.0;Pago
560;698;2;2020-03-26;Dinheiro;0.0;Pago
561;701;1;2020-03-26;Dinheiro;0.0;Pago
562;706;1;2020-03-26;Dinheiro;0.0;Pago
563;717;1;2020-03-26;Cartão;0.0;Pago
564;767;1;2020-03-26;Boleto;0.1;Pago
565;978;1;2020-03-26;Cartão;0.0;Pago
566;18;1;2020-03-27;Boleto;0.1;Pago
567;109;1;2020-03-27;Cartão;0.0;Pago
568;224;2;2020-03-27;Dinheiro;0.0;Pago
569;290;2;2020-03-27;Cartão;0.0;Pago
570;394;1;2020-03-27;Dinheiro;0.0;Pago
571;446;3;2020-03-27;Dinheiro;0.0;Em atraso
572;611;3;2020-03-27;Cartão;0.0;Pago
573;666;1;2020-03-27;Boleto;0.1;Pago
574;879;1;2020-03-27;Cartão;0.0;Pago
575;936;3;2020-03-27;Boleto;0.1;Pago
576;951;2;2020-03-27;Dinheiro;0.0;Pago
577;50;3;2020-03-28;Cartão;0.0;Pago
578;147;2;2020-03-28;Cartão;0.0;Em atraso
579;165;1;2020-03-28;Cartão;0.0;Pago
580;192;1;2020-03-28;Cartão;0.0;Pago
581;220;4;2020-03-28;Dinheiro;0.0;Pago
582;228;1;2020-03-28;Dinheiro;0.0;Pago
583;280;3;2020-03-28;Boleto;0.1;Pago
584;297;1;2020-03-28;Dinheiro;0.0;Pago
585;357;2;2020-03-28;Dinheiro;0.0;Pago
586;475;4;2020-03-28;Boleto;0.1;Pago
587;574;3;2020-03-28;Dinheiro;0.0;Pago
588;620;1;2020-03-28;Boleto;0.1;Pago
589;723;3;2020-03-28;Boleto;0.1;Pago
590;776;3;2020-03-28;Dinheiro;0.0;Pago
591;849;4;2020-03-28;Boleto;0.1;Pago
592;943;2;2020-03-28;Cartão;0.0;Pago
593;55;1;2020-03-29;Boleto;0.1;Pago
594;116;1;2020-03-29;Boleto;0.1;Pago
595;247;1;2020-03-29;Dinheiro;0.0;Pago
596;326;2;2020-03-29;Cartão;0.0;Pago
597;426;1;2020-03-29;Cartão;0.0;Pago
598;644;2;2020-03-29;Dinheiro;0.0;Pago
599;708;2;2020-03-29;Dinheiro;0.0;Pago
600;854;1;2020-03-29;Boleto;0.1;Pago
601;886;1;2020-03-29;Cartão;0.0;Pago
602;944;2;2020-03-29;Boleto;0.1;Pago
603;954;4;2020-03-29;Dinheiro;0.0;Pago
604;17;3;2020-03-30;Dinheiro;0.0;Pago
605;101;1;2020-03-30;Dinheiro;0.0;Pago
606;125;4;2020-03-30;Boleto;0.1;Pago
607;536;1;2020-03-30;Cartão;0.0;Pago
608;683;4;2020-03-30;Boleto;0.1;Pago
609;934;2;2020-03-30;Dinheiro;0.0;Pago
610;987;1;2020-03-30;Dinheiro;0.0;Pago
611;994;1;2020-03-30;Cartão;0.0;Pago
612;11;2;2020-03-31;Cartão;0.0;Pago
613;183;4;2020-03-31;Dinheiro;0.0;Pago
614;195;2;2020-03-31;Dinheiro;0.0;Pago
615;239;2;2020-03-31;Boleto;0.1;Pago
616;242;1;2020-03-31;Boleto;0.1;Pago
617;399;3;2020-03-31;Boleto;0.1;Pago
618;518;1;2020-03-31;Boleto;0.1;Pago
619;555;1;2020-03-31;Boleto;0.1;Pago
620;658;1;2020-03-31;Dinheiro;0.0;Pago
621;666;1;2020-03-31;Boleto;0.1;Pago
622;860;1;2020-03-31;Cartão;0.0;Pago
623;921;1;2020-03-31;Dinheiro;0.0;Pago
624;976;1;2020-03-31;Dinheiro;0.0;Pago
625;12;4;2020-04-25;Dinheiro;0.0;Em atraso
626;57;1;2020-04-25;Dinheiro;0.0;Em atraso
627;242;1;2020-04-25;Cartão;0.0;Pago
628;265;1;2020-04-25;Dinheiro;0.0;Em atraso
629;383;2;2020-04-25;Boleto;0.1;Pago
630;394;1;2020-04-25;Cartão;0.0;Pago
631;426;1;2020-04-25;Boleto;0.1;Pago
632;431;2;2020-04-25;Cartão;0.0;Em atraso
633;440;1;2020-04-25;Cartão;0.0;Pago
634;519;1;2020-04-25;Cartão;0.0;Em atraso
635;526;4;2020-04-25;Boleto;0.1;Pago
636;558;1;2020-04-25;Cartão;0.0;Pago
637;643;4;2020-04-25;Cartão;0.0;Em atraso
638;774;2;2020-04-25;Dinheiro;0.0;Pago
639;899;2;2020-04-25;Cartão;0.0;Pago
640;953;1;2020-04-25;Cartão;0.0;Pago
641;983;2;2020-04-25;Boleto;0.1;Em atraso
642;14;2;2020-04-26;Dinheiro;0.0;Pago
643;53;2;2020-04-26;Dinheiro;0.0;Em atraso
644;109;1;2020-04-26;Boleto;0.1;Pago
645;233;3;2020-04-26;Dinheiro;0.0;Pago
646;267;2;2020-04-26;Dinheiro;0.0;Pago
647;287;2;2020-04-26;Dinheiro;0.0;Pago
648;289;2;2020-04-26;Cartão;0.0;Em atraso
649;294;1;2020-04-26;Boleto;0.1;Em atraso
650;297;1;2020-04-26;Cartão;0.0;Pago
651;368;1;2020-04-26;Boleto;0.1;Pago
652;576;2;2020-04-26;Boleto;0.1;Pago
653;589;2;2020-04-26;Boleto;0.1;Em atraso
654;594;2;2020-04-26;Dinheiro;0.0;Pago
655;658;1;2020-04-26;Dinheiro;0.0;Pago
656;706;1;2020-04-26;Cartão;0.0;Em atraso
657;717;1;2020-04-26;Boleto;0.1;Pago
658;879;1;2020-04-26;Dinheiro;0.0;Pago
659;987;1;2020-04-26;Dinheiro;0.0;Em atraso
660;101;1;2020-04-27;Dinheiro;0.0;Pago
661;112;3;2020-04-27;Cartão;0.0;Pago
662;116;1;2020-04-27;Boleto;0.1;Pago
663;247;1;2020-04-27;Boleto;0.1;Pago
664;317;2;2020-04-27;Boleto;0.1;Pago
665;536;1;2020-04-27;Cartão;0.0;Em atraso
666;555;1;2020-04-27;Boleto;0.1;Pago
667;620;1;2020-04-27;Dinheiro;0.0;Pago
668;657;1;2020-04-27;Boleto;0.1;Em atraso
669;757;2;2020-04-27;Boleto;0.1;Em atraso
670;768;2;2020-04-27;Cartão;0.0;Pago
671;906;3;2020-04-27;Boleto;0.1;Em atraso
672;917;1;2020-04-27;Dinheiro;0.0;Pago
673;228;1;2020-04-28;Cartão;0.0;Pago
674;253;3;2020-04-28;Dinheiro;0.0;Pago
675;355;3;2020-04-28;Boleto;0.1;Em atraso
676;400;3;2020-04-28;Dinheiro;0.0;Pago
677;701;1;2020-04-28;Boleto;0.1;Em atraso
678;737;2;2020-04-28;Boleto;0.1;Em atraso
679;854;1;2020-04-28;Cartão;0.0;Pago
680;890;1;2020-04-28;Dinheiro;0.0;Pago
681;978;1;2020-04-28;Boleto;0.1;Em atraso
682;994;1;2020-04-28;Boleto;0.1;Pago
683;997;2;2020-04-28;Dinheiro;0.0;Pago
684;18;1;2020-04-29;Dinheiro;0.0;Pago
685;75;3;2020-04-29;Cartão;0.0;Pago
686;77;2;2020-04-29;Boleto;0.1;Em atraso
687;121;1;2020-04-29;Dinheiro;0.0;Em atraso
688;165;1;2020-04-29;Cartão;0.0;Em atraso
689;551;2;2020-04-29;Boleto;0.1;Pago
690;666;1;2020-04-29;Cartão;0.0;Pago
691;860;1;2020-04-29;Boleto;0.1;Pago
692;921;1;2020-04-29;Dinheiro;0.0;Em atraso
693;976;1;2020-04-29;Dinheiro;0.0;Em atraso
694;988;3;2020-04-29;Cartão;0.0;Em atraso
695;38;1;2020-04-30;Cartão;0.0;Pago
696;55;1;2020-04-30;Dinheiro;0.0;Em atraso
697;191;1;2020-04-30;Boleto;0.1;Pago
698;192;1;2020-04-30;Boleto;0.1;Em atraso
699;437;1;2020-04-30;Dinheiro;0.0;Pago
700;469;1;2020-04-30;Cartão;0.0;Em atraso
701;518;1;2020-04-30;Boleto;0.1;Pago
702;579;1;2020-04-30;Dinheiro;0.0;Em atraso
703;767;1;2020-04-30;Dinheiro;0.0;Pago
704;886;1;2020-04-30;Boleto;0.1;Em atraso
705;15;2;2020-05-25;Cartão;0.0;Pago
706;192;1;2020-05-25;Boleto;0.1;Em atraso
707;265;1;2020-05-25;Cartão;0.0;Pago
708;290;2;2020-05-25;Boleto;0.1;Em atraso
709;294;1;2020-05-25;Dinheiro;0.0;Pago
710;426;1;2020-05-25;Boleto;0.1;Em atraso
711;427;4;2020-05-25;Cartão;0.0;Pago
712;440;1;2020-05-25;Cartão;0.0;Pago
713;467;3;2020-05-25;Cartão;0.0;Pago
714;561;2;2020-05-25;Boleto;0.1;Em atraso
715;751;2;2020-05-25;Cartão;0.0;Pago
716;844;4;2020-05-25;Boleto;0.1;Em atraso
717;854;1;2020-05-25;Cartão;0.0;Em atraso
718;860;1;2020-05-25;Cartão;0.0;Pago
719;866;4;2020-05-25;Boleto;0.1;Pago
720;869;2;2020-05-25;Dinheiro;0.0;Pago
721;921;1;2020-05-25;Boleto;0.1;Em atraso
722;937;3;2020-05-25;Dinheiro;0.0;Em atraso
723;24;2;2020-05-26;Boleto;0.1;Em atraso
724;242;1;2020-05-26;Cartão;0.0;Pago
725;394;1;2020-05-26;Dinheiro;0.0;Pago
726;469;1;2020-05-26;Cartão;0.0;Em atraso
727;518;1;2020-05-26;Boleto;0.1;Em atraso
728;558;1;2020-05-26;Cartão;0.0;Pago
729;760;2;2020-05-26;Dinheiro;0.0;Pago
730;847;2;2020-05-26;Dinheiro;0.0;Em atraso
731;879;1;2020-05-26;Boleto;0.1;Pago
732;978;1;2020-05-26;Dinheiro;0.0;Em atraso
733;994;1;2020-05-26;Boleto;0.1;Pago
734;372;4;2020-05-27;Dinheiro;0.0;Pago
735;403;3;2020-05-27;Boleto;0.1;Pago
736;536;1;2020-05-27;Dinheiro;0.0;Pago
737;657;1;2020-05-27;Dinheiro;0.0;Em atraso
738;717;1;2020-05-27;Dinheiro;0.0;Pago
739;767;1;2020-05-27;Dinheiro;0.0;Em atraso
740;819;1;2020-05-27;Cartão;0.0;Pago
741;8;4;2020-05-28;Dinheiro;0.0;Em atraso
742;26;2;2020-05-28;Boleto;0.1;Em atraso
743;247;1;2020-05-28;Dinheiro;0.0;Em atraso
744;297;1;2020-05-28;Dinheiro;0.0;Pago
745;394;1;2020-05-28;Cartão;0.0;Em atraso
746;437;1;2020-05-28;Dinheiro;0.0;Pago
747;555;1;2020-05-28;Cartão;0.0;Em atraso
748;560;2;2020-05-28;Dinheiro;0.0;Pago
749;697;2;2020-05-28;Boleto;0.1;Em atraso
750;886;1;2020-05-28;Cartão;0.0;Pago
751;953;1;2020-05-28;Cartão;0.0;Pago
752;976;1;2020-05-28;Dinheiro;0.0;Em atraso
753;191;1;2020-05-29;Dinheiro;0.0;Pago
754;228;1;2020-05-29;Boleto;0.1;Pago
755;301;2;2020-05-29;Dinheiro;0.0;Em atraso
756;450;4;2020-05-29;Boleto;0.1;Pago
757;519;1;2020-05-29;Cartão;0.0;Em atraso
758;579;1;2020-05-29;Boleto;0.1;Pago
759;666;1;2020-05-29;Cartão;0.0;Em atraso
760;740;3;2020-05-29;Boleto;0.1;Pago
761;890;1;2020-05-29;Boleto;0.1;Pago
762;969;2;2020-05-29;Dinheiro;0.0;Em atraso
763;981;3;2020-05-29;Dinheiro;0.0;Pago
764;57;1;2020-05-30;Boleto;0.1;Em atraso
765;70;2;2020-05-30;Boleto;0.1;Pago
766;121;1;2020-05-30;Cartão;0.0;Pago
767;165;1;2020-05-30;Cartão;0.0;Em atraso
768;487;2;2020-05-30;Cartão;0.0;Pago
769;620;1;2020-05-30;Cartão;0.0;Pago
770;701;1;2020-05-30;Dinheiro;0.0;Pago
771;725;1;2020-05-30;Dinheiro;0.0;Pago
772;775;1;2020-05-30;Dinheiro;0.0;Em atraso
773;804;2;2020-05-30;Cartão;0.0;Em atraso
774;898;3;2020-05-30;Cartão;0.0;Em atraso
775;917;1;2020-05-30;Cartão;0.0;Pago
776;987;1;2020-05-30;Dinheiro;0.0;Pago
777;18;1;2020-05-31;Dinheiro;0.0;Pago
778;38;1;2020-05-31;Cartão;0.0;Em atraso
779;55;1;2020-05-31;Boleto;0.1;Pago
780;101;1;2020-05-31;Cartão;0.0;Em atraso
781;109;1;2020-05-31;Boleto;0.1;Pago
782;116;1;2020-05-31;Dinheiro;0.0;Em atraso
783;368;1;2020-05-31;Cartão;0.0;Pago
784;373;3;2020-05-31;Cartão;0.0;Pago
785;637;3;2020-05-31;Cartão;0.0;Em atraso
786;658;1;2020-05-31;Boleto;0.1;Em atraso
787;700;2;2020-05-31;Dinheiro;0.0;Pago
788;706;1;2020-05-31;Boleto;0.1;Pago
789;721;2;2020-05-31;Boleto;0.1;Pago
790;18;1;2020-06-25;Cartão;0.0;Em atraso
791;38;1;2020-06-25;Cartão;0.0;Pago
792;152;4;2020-06-25;Dinheiro;0.0;Pago
793;294;1;2020-06-25;Boleto;0.1;Pago
794;442;1;2020-06-25;Boleto;0.1;Em atraso
795;620;1;2020-06-25;Boleto;0.1;Em atraso
796;666;1;2020-06-25;Boleto;0.1;Em atraso
797;708;2;2020-06-25;Cartão;0.0;Pago
798;725;1;2020-06-25;Boleto;0.1;Em atraso
799;799;4;2020-06-25;Cartão;0.0;Em atraso
800;818;4;2020-06-25;Dinheiro;0.0;Em atraso
801;826;2;2020-06-25;Boleto;0.1;Em atraso
802;860;1;2020-06-25;Dinheiro;0.0;Pago
803;951;2;2020-06-25;Boleto;0.1;Pago
804;57;1;2020-06-26;Dinheiro;0.0;Pago
805;195;2;2020-06-26;Dinheiro;0.0;Pago
806;245;3;2020-06-26;Boleto;0.1;Em atraso
807;271;1;2020-06-26;Cartão;0.0;Em atraso
808;368;1;2020-06-26;Boleto;0.1;Em atraso
809;519;1;2020-06-26;Boleto;0.1;Em atraso
810;555;1;2020-06-26;Dinheiro;0.0;Pago
811;559;3;2020-06-26;Boleto;0.1;Pago
812;635;4;2020-06-26;Cartão;0.0;Pago
813;822;4;2020-06-26;Dinheiro;0.0;Em atraso
814;886;1;2020-06-26;Cartão;0.0;Em atraso
815;890;1;2020-06-26;Boleto;0.1;Pago
816;909;4;2020-06-26;Boleto;0.1;Em atraso
817;39;3;2020-06-27;Boleto;0.1;Em atraso
818;109;1;2020-06-27;Dinheiro;0.0;Em atraso
819;192;1;2020-06-27;Dinheiro;0.0;Em atraso
820;228;1;2020-06-27;Boleto;0.1;Em atraso
821;242;1;2020-06-27;Cartão;0.0;Em atraso
822;265;1;2020-06-27;Boleto;0.1;Pago
823;297;1;2020-06-27;Boleto;0.1;Em atraso
824;394;1;2020-06-27;Boleto;0.1;Pago
825;417;2;2020-06-27;Cartão;0.0;Em atraso
826;428;3;2020-06-27;Boleto;0.1;Pago
827;603;2;2020-06-27;Dinheiro;0.0;Pago
828;699;3;2020-06-27;Boleto;0.1;Em atraso
829;701;1;2020-06-27;Boleto;0.1;Em atraso
830;717;1;2020-06-27;Dinheiro;0.0;Pago
831;854;1;2020-06-27;Dinheiro;0.0;Em atraso
832;922;4;2020-06-27;Dinheiro;0.0;Pago
833;41;1;2020-06-28;Cartão;0.0;Em atraso
834;55;1;2020-06-28;Boleto;0.1;Pago
835;116;1;2020-06-28;Dinheiro;0.0;Pago
836;357;2;2020-06-28;Boleto;0.1;Pago
837;376;4;2020-06-28;Dinheiro;0.0;Em atraso
838;426;1;2020-06-28;Dinheiro;0.0;Em atraso
839;536;1;2020-06-28;Cartão;0.0;Pago
840;558;1;2020-06-28;Dinheiro;0.0;Pago
841;579;1;2020-06-28;Dinheiro;0.0;Em atraso
842;580;4;2020-06-28;Dinheiro;0.0;Pago
843;644;2;2020-06-28;Cartão;0.0;Em atraso
844;657;1;2020-06-28;Boleto;0.1;Em atraso
845;706;1;2020-06-28;Dinheiro;0.0;Em atraso
846;873;3;2020-06-28;Cartão;0.0;Pago
847;879;1;2020-06-28;Cartão;0.0;Em atraso
848;885;3;2020-06-28;Dinheiro;0.0;Em atraso
849;921;1;2020-06-28;Cartão;0.0;Pago
850;934;2;2020-06-28;Boleto;0.1;Em atraso
851;101;1;2020-06-29;Dinheiro;0.0;Pago
852;121;1;2020-06-29;Cartão;0.0;Em atraso
853;239;2;2020-06-29;Cartão;0.0;Pago
854;263;1;2020-06-29;Cartão;0.0;Pago
855;268;2;2020-06-29;Cartão;0.0;Em atraso
856;277;4;2020-06-29;Boleto;0.1;Em atraso
857;292;3;2020-06-29;Cartão;0.0;Pago
858;437;1;2020-06-29;Boleto;0.1;Em atraso
859;482;3;2020-06-29;Boleto;0.1;Em atraso
860;612;4;2020-06-29;Dinheiro;0.0;Pago
861;857;4;2020-06-29;Boleto;0.1;Em atraso
862;978;1;2020-06-29;Dinheiro;0.0;Pago
863;987;1;2020-06-29;Cartão;0.0;Em atraso
864;994;1;2020-06-29;Dinheiro;0.0;Pago
865;11;2;2020-06-30;Boleto;0.1;Pago
866;68;1;2020-06-30;Cartão;0.0;Em atraso
867;147;2;2020-06-30;Dinheiro;0.0;Pago
868;165;1;2020-06-30;Boleto;0.1;Em atraso
869;191;1;2020-06-30;Boleto;0.1;Em atraso
870;208;2;2020-06-30;Boleto;0.1;Em atraso
871;224;2;2020-06-30;Dinheiro;0.0;Pago
872;247;1;2020-06-30;Boleto;0.1;Em atraso
873;326;2;2020-06-30;Dinheiro;0.0;Em atraso
874;440;1;2020-06-30;Dinheiro;0.0;Pago
875;469;1;2020-06-30;Dinheiro;0.0;Em atraso
876;518;1;2020-06-30;Dinheiro;0.0;Pago
877;535;1;2020-06-30;Cartão;0.0;Em atraso
878;658;1;2020-06-30;Cartão;0.0;Pago
879;698;2;2020-06-30;Boleto;0.1;Pago
880;743;3;2020-06-30;Cartão;0.0;Pago
881;767;1;2020-06-30;Cartão;0.0;Em atraso
882;775;1;2020-06-30;Boleto;0.1;Em atraso
883;819;1;2020-06-30;Cartão;0.0;Em atraso
884;917;1;2020-06-30;Cartão;0.0;Pago
885;943;2;2020-06-30;Dinheiro;0.0;Em atraso
886;944;2;2020-06-30;Dinheiro;0.0;Pago
887;953;1;2020-06-30;Cartão;0.0;Pago
888;976;1;2020-06-30;Boleto;0.1;Em atraso
889;18;1;2020-07-25;Boleto;0.1;Pago
890;247;1;2020-07-25;Dinheiro;0.0;Pago
891;353;4;2020-07-25;Dinheiro;0.0;Em atraso
892;385;4;2020-07-25;Cartão;0.0;Pago
893;426;1;2020-07-25;Boleto;0.1;Em atraso
894;442;1;2020-07-25;Boleto;0.1;Pago
895;469;1;2020-07-25;Cartão;0.0;Pago
896;488;3;2020-07-25;Boleto;0.1;Pago
897;519;1;2020-07-25;Dinheiro;0.0;Pago
898;767;1;2020-07-25;Cartão;0.0;Em atraso
899;976;1;2020-07-25;Dinheiro;0.0;Pago
900;987;1;2020-07-25;Cartão;0.0;Pago
901;41;1;2020-07-26;Cartão;0.0;Em atraso
902;101;1;2020-07-26;Boleto;0.1;Em atraso
903;192;1;2020-07-26;Dinheiro;0.0;Pago
904;265;1;2020-07-26;Dinheiro;0.0;Pago
905;287;2;2020-07-26;Boleto;0.1;Pago
906;431;2;2020-07-26;Cartão;0.0;Em atraso
907;620;1;2020-07-26;Boleto;0.1;Em atraso
908;732;3;2020-07-26;Dinheiro;0.0;Em atraso
909;865;4;2020-07-26;Cartão;0.0;Pago
910;921;1;2020-07-26;Cartão;0.0;Pago
911;953;1;2020-07-26;Dinheiro;0.0;Pago
912;1;4;2020-07-27;Boleto;0.1;Em atraso
913;10;3;2020-07-27;Boleto;0.1;Pago
914;44;4;2020-07-27;Cartão;0.0;Em atraso
915;68;1;2020-07-27;Dinheiro;0.0;Pago
916;165;1;2020-07-27;Boleto;0.1;Em atraso
917;371;4;2020-07-27;Dinheiro;0.0;Pago
918;819;1;2020-07-27;Boleto;0.1;Pago
919;842;1;2020-07-27;Cartão;0.0;Pago
920;997;2;2020-07-27;Dinheiro;0.0;Em atraso
921;14;2;2020-07-28;Boleto;0.1;Pago
922;77;2;2020-07-28;Cartão;0.0;Pago
923;116;1;2020-07-28;Dinheiro;0.0;Em atraso
924;289;2;2020-07-28;Cartão;0.0;Pago
925;302;2;2020-07-28;Cartão;0.0;Em atraso
926;424;4;2020-07-28;Cartão;0.0;Pago
927;466;3;2020-07-28;Boleto;0.1;Pago
928;706;1;2020-07-28;Cartão;0.0;Pago
929;717;1;2020-07-28;Dinheiro;0.0;Pago
930;725;1;2020-07-28;Boleto;0.1;Em atraso
931;759;2;2020-07-28;Dinheiro;0.0;Pago
932;896;4;2020-07-28;Cartão;0.0;Em atraso
933;917;1;2020-07-28;Cartão;0.0;Pago
934;38;1;2020-07-29;Dinheiro;0.0;Pago
935;191;1;2020-07-29;Dinheiro;0.0;Em atraso
936;201;1;2020-07-29;Cartão;0.0;Pago
937;240;3;2020-07-29;Cartão;0.0;Em atraso
938;271;1;2020-07-29;Cartão;0.0;Em atraso
939;297;1;2020-07-29;Dinheiro;0.0;Pago
940;402;3;2020-07-29;Cartão;0.0;Pago
941;437;1;2020-07-29;Cartão;0.0;Pago
942;470;4;2020-07-29;Boleto;0.1;Pago
943;518;1;2020-07-29;Boleto;0.1;Pago
944;536;1;2020-07-29;Boleto;0.1;Em atraso
945;585;3;2020-07-29;Boleto;0.1;Em atraso
946;657;1;2020-07-29;Dinheiro;0.0;Pago
947;701;1;2020-07-29;Cartão;0.0;Pago
948;757;2;2020-07-29;Cartão;0.0;Em atraso
949;768;2;2020-07-29;Boleto;0.1;Pago
950;890;1;2020-07-29;Boleto;0.1;Pago
951;30;4;2020-07-30;Cartão;0.0;Pago
952;53;2;2020-07-30;Dinheiro;0.0;Em atraso
953;201;1;2020-07-30;Cartão;0.0;Em atraso
954;267;2;2020-07-30;Dinheiro;0.0;Em atraso
955;383;2;2020-07-30;Boleto;0.1;Em atraso
956;535;1;2020-07-30;Cartão;0.0;Pago
957;540;3;2020-07-30;Boleto;0.1;Em atraso
958;555;1;2020-07-30;Dinheiro;0.0;Pago
959;579;1;2020-07-30;Dinheiro;0.0;Em atraso
960;666;1;2020-07-30;Cartão;0.0;Pago
961;774;2;2020-07-30;Cartão;0.0;Em atraso
962;841;3;2020-07-30;Dinheiro;0.0;Pago
963;886;1;2020-07-30;Cartão;0.0;Pago
964;983;2;2020-07-30;Boleto;0.1;Pago
965;341;1;2020-07-31;Dinheiro;0.0;Em atraso
966;368;1;2020-07-31;Boleto;0.1;Em atraso
967;419;2;2020-07-31;Cartão;0.0;Em atraso
968;513;4;2020-07-31;Boleto;0.1;Em atraso
969;558;1;2020-07-31;Boleto;0.1;Pago
970;594;2;2020-07-31;Cartão;0.0;Pago
971;737;2;2020-07-31;Cartão;0.0;Em atraso
972;775;1;2020-07-31;Dinheiro;0.0;Em atraso
973;994;1;2020-07-31;Dinheiro;0.0;Pago
974;68;1;2020-08-25;Boleto;0.1;Pago
975;394;1;2020-08-25;Cartão;0.0;Pago
976;440;1;2020-08-25;Cartão;0.0;Pago
977;597;2;2020-08-25;Boleto;0.1;Pago
978;706;1;2020-08-25;Cartão;0.0;Pago
979;804;2;2020-08-25;Boleto;0.1;Em atraso
980;978;1;2020-08-25;Boleto;0.1;Pago
981;994;1;2020-08-25;Cartão;0.0;Pago
982;294;1;2020-08-26;Cartão;0.0;Pago
983;309;4;2020-08-26;Dinheiro;0.0;Pago
984;860;1;2020-08-26;Dinheiro;0.0;Em atraso
985;15;2;2020-08-27;Boleto;0.1;Pago
986;26;2;2020-08-27;Cartão;0.0;Pago
987;68;1;2020-08-27;Dinheiro;0.0;Em atraso
988;108;2;2020-08-27;Dinheiro;0.0;Pago
989;192;1;2020-08-27;Boleto;0.1;Pago
990;201;1;2020-08-27;Boleto;0.1;Pago
991;224;2;2020-08-27;Dinheiro;0.0;Em atraso
992;379;2;2020-08-27;Dinheiro;0.0;Pago
993;493;3;2020-08-27;Boleto;0.1;Pago
994;560;2;2020-08-27;Cartão;0.0;Pago
995;593;3;2020-08-27;Boleto;0.1;Pago
996;620;1;2020-08-27;Boleto;0.1;Pago
997;657;1;2020-08-27;Dinheiro;0.0;Pago
998;721;2;2020-08-27;Dinheiro;0.0;Em atraso
999;751;2;2020-08-27;Boleto;0.1;Pago
1000;776;3;2020-08-27;Boleto;0.1;Pago
1001;827;4;2020-08-27;Boleto;0.1;Pago
1002;877;3;2020-08-27;Boleto;0.1;Pago
1003;917;1;2020-08-27;Cartão;0.0;Pago
1004;976;1;2020-08-27;Cartão;0.0;Pago
1005;41;1;2020-08-28;Dinheiro;0.0;Pago
1006;222;3;2020-08-28;Cartão;0.0;Em atraso
1007;247;1;2020-08-28;Cartão;0.0;Pago
1008;263;1;2020-08-28;Boleto;0.1;Pago
1009;290;2;2020-08-28;Dinheiro;0.0;Pago
1010;343;3;2020-08-28;Cartão;0.0;Pago
1011;442;1;2020-08-28;Dinheiro;0.0;Pago
1012;536;1;2020-08-28;Boleto;0.1;Pago
1013;701;1;2020-08-28;Cartão;0.0;Pago
1014;819;1;2020-08-28;Dinheiro;0.0;Pago
1015;879;1;2020-08-28;Dinheiro;0.0;Pago
1016;9;1;2020-08-29;Boleto;0.1;Em atraso
1017;55;1;2020-08-29;Cartão;0.0;Pago
1018;121;1;2020-08-29;Cartão;0.0;Pago
1019;210;3;2020-08-29;Cartão;0.0;Pago
1020;615;1;2020-08-29;Cartão;0.0;Pago
1021;767;1;2020-08-29;Boleto;0.1;Pago
1022;842;1;2020-08-29;Dinheiro;0.0;Pago
1023;101;1;2020-08-30;Cartão;0.0;Pago
1024;242;1;2020-08-30;Dinheiro;0.0;Pago
1025;265;1;2020-08-30;Boleto;0.1;Pago
1026;437;1;2020-08-30;Boleto;0.1;Pago
1027;555;1;2020-08-30;Cartão;0.0;Pago
1028;579;1;2020-08-30;Cartão;0.0;Pago
